br?	Month	EXT_STAT-m1_is_missing	EXT_STAT-m1_=_C	EXT_STAT-m1_=_E	EXT_STAT-m1_=_I	INT_STAT-m1_is_missing	INT_STAT-m1_=_N	INT_STAT-m1_=_O	INT_STAT-m1_=_X	CASH-m1	EXT_STAT-m1_=_I*INT_STAT-m1_is_missing 	Calibrator
0	9	1	0	0	0	1	0	0	0	17.99	0	0.206408
0	18	-1.11022e-16	0	0	1	0	0	0	0	17.99	0	-0.0304315
0	8	1	0	0	0	1	0	0	0	20.15	0	0.250373
0	9	1	0	0	0	0	0	1	0	19.99	0	-0.235457
0	10	1	0	0	0	1	0	0	0	10.99	0	0.0663708
0	13	1	0	0	0	1	0	0	0	10.99	0	0.0210492
0	17	1	0	0	0	1	0	0	0	19.24	0	0.119698
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	16	1	0	0	0	1	0	0	0	19.99	0	0.147933
0	17	1	0	0	0	1	0	0	0	20.24	0	0.138265
0	8	1	0	0	0	1	0	0	0	17.9	0	0.217096
0	11	1	0	0	0	1	0	0	0	17.9	0	0.179526
0	18	1	0	0	0	1	0	0	0	20.24	0	0.12373
0	8	1	0	0	0	1	0	0	0	16.5	0	0.195032
0	11	1	0	0	0	1	0	0	0	16.5	0	0.155188
0	16	1	0	0	0	1	0	0	0	21.99	0	0.182502
0	17	1	0	0	0	1	0	0	0	22.24	0	0.173726
0	8	1	0	0	0	1	0	0	0	17.9	0	0.217096
0	11	1	0	0	0	1	0	0	0	16.5	0	0.155188
0	12	1	0	0	0	1	0	0	0	16.5	0	0.141275
0	17	1	0	0	0	1	0	0	0	20.24	0	0.138265
0	8	1	0	0	0	1	0	0	0	17.9	0	0.217096
0	10	1	0	0	0	1	0	0	0	15.9	0	0.158329
0	13	1	0	0	0	1	0	0	0	15.9	0	0.115649
0	7	1	0	0	0	1	0	0	0	19.99	0	0.259029
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	9	1	0	0	0	0	0	1	0	19.99	0	-0.235457
0	13	1	0	0	0	0	0	1	0	19.99	0	-0.240783
0	14	1	0	0	0	0	0	1	0	20.99	0	-0.240595
0	16	1	0	0	0	1	0	0	0	20.99	0	0.165653
0	10	1	0	0	0	1	0	0	0	18.99	0	0.209803
0	17	1	0	0	0	1	0	0	0	20.24	0	0.138265
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	14	-1.11022e-16	0	0	0	1	0	0	0	17.9	0	0.479306
0	18	-1.11022e-16	0	0	0	1	0	0	0	17.9	0	0.483914
0	9	1	0	0	0	1	0	0	0	14.15	0	0.141044
0	11	1	0	0	0	1	0	0	0	14.15	0	0.112063
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	9	1	0	0	0	1	0	0	0	14.9	0	0.154512
0	10	1	0	0	0	1	0	0	0	14.9	0	0.140582
0	12	1	0	0	0	1	0	0	0	14.9	0	0.111344
0	13	1	0	0	0	1	0	0	0	18.15	0	0.156761
0	15	1	0	0	0	1	0	0	0	18.02	0	0.126093
0	16	1	0	0	0	0	0	0	0	20.15	0	-0.0859849
0	17	1	0	0	0	0	0	0	1	20.24	0	-0.00531015
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	12	1	0	0	0	1	0	0	0	18.62	0	0.178458
0	15	1	0	0	0	1	0	0	0	18.65	0	0.137569
0	12	1	0	0	0	1	0	0	0	15.9	0	0.130094
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	15	1	0	0	0	1	0	0	0	18.65	0	0.137569
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	17	1	0	0	0	1	0	0	0	18.99	0	0.114933
0	10	1	0	0	0	0	0	0	0	20.02	0	-0.133672
0	8	1	0	0	0	1	0	0	0	15.9	0	0.185248
0	9	1	0	0	0	1	0	0	0	15.9	0	0.171993
0	12	1	0	0	0	1	0	0	0	15.9	0	0.130094
0	13	1	0	0	0	1	0	0	0	15.9	0	0.115649
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	15	1	0	0	0	1	0	0	0	18.65	0	0.137569
0	16	1	0	0	0	1	0	0	0	18.74	0	0.124912
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	10	1	0	0	0	0	0	1	0	18.74	0	-0.239631
0	16	1	0	0	0	0	1	0	0	18.74	0	-0.931871
0	18	1	0	0	0	1	0	0	0	18.96	0	0.0995425
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	16	1	0	0	0	1	0	0	0	18.74	0	0.124912
0	17	1	0	0	0	1	0	0	0	18.99	0	0.114933
0	9	1	0	0	0	0	0	1	0	12.99	0	-0.240438
0	8	1	0	0	0	1	0	0	0	16.5	0	0.195032
0	9	1	0	0	0	1	0	0	0	16.5	0	0.182078
0	10	1	0	0	0	1	0	0	0	16.5	0	0.168943
0	12	1	0	0	0	1	0	0	0	16.5	0	0.141275
0	8	-1.11022e-16	0	0	0	0	0	0	1	18.8	0	0.132204
0	11	-1.11022e-16	0	0	0	0	0	0	1	18.74	0	0.0866687
0	13	-1.11022e-16	0	0	0	0	0	0	1	18.68	0	0.055581
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	10	-1.11022e-16	1	0	0	1	0	0	0	18.99	0	0.139888
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	16	1	0	0	0	1	0	0	0	20.08	0	0.149529
0	18	1	0	0	0	1	0	0	0	20.15	0	0.122072
0	13	1	0	0	0	1	0	0	0	17.99	0	0.154061
0	17	1	0	0	0	1	0	0	0	19.33	0	0.121361
0	16	1	0	0	0	1	0	0	0	20.24	0	0.152253
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	11	1	0	0	0	1	0	0	0	17.99	0	0.181017
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	14	1	0	0	0	1	0	0	0	19.99	0	0.175237
0	18	1	0	0	0	1	0	0	0	20.15	0	0.122072
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	12	1	0	0	0	1	0	0	0	18.62	0	0.178458
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	17	1	0	0	0	1	0	0	0	18.99	0	0.114933
0	8	1	0	0	0	1	0	0	0	15.99	0	0.18672
0	14	1	0	0	0	1	0	0	0	15.99	0	0.102443
0	7	-1.11022e-16	0	0	1	1	0	0	0	19.14	1	-0.241094
0	9	-1.11022e-16	0	0	1	1	0	0	0	19.05	1	-0.239716
0	13	-1.11022e-16	0	0	1	1	0	0	0	19.18	1	-0.234485
0	14	-1.11022e-16	0	0	1	1	0	0	0	19.11	1	-0.232316
0	15	-1.11022e-16	0	0	1	1	0	0	0	19.05	1	-0.229838
0	9	-1.11022e-16	0	0	0	1	0	0	0	18.99	0	0.470478
0	11	-1.11022e-16	0	0	0	1	0	0	0	18.99	0	0.473398
0	12	-1.11022e-16	0	0	0	1	0	0	0	18.99	0	0.474816
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	15	1	0	0	0	1	0	0	0	21.9	0	0.194002
0	10	1	0	0	0	1	0	0	0	14.99	0	0.142198
0	15	1	0	0	0	1	0	0	0	14.99	0	0.0683314
0	17	1	0	0	0	1	0	0	0	14.84	0	0.0352323
0	9	-1.11022e-16	0	0	0	1	0	0	0	17.62	0	0.473049
0	10	-1.11022e-16	0	0	0	1	0	0	0	17.74	0	0.474249
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	8	1	0	0	0	1	0	0	0	16.49	0	0.194826
0	13	1	0	0	0	1	0	0	0	16.49	0	0.126565
0	17	1	0	0	0	1	0	0	0	19.24	0	0.119698
0	11	1	0	0	0	1	0	0	0	18.99	0	0.197495
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	12	1	0	0	0	1	0	0	0	18.62	0	0.178458
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	9	1	0	0	0	1	0	0	0	19.99	0	0.236893
0	11	1	0	0	0	1	0	0	0	20.02	0	0.213761
0	13	1	0	0	0	1	0	0	0	20.12	0	0.19048
0	14	1	0	0	0	1	0	0	0	22.05	0	0.208807
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	12	-1.11022e-16	1	0	0	1	0	0	0	18.99	0	0.110865
0	13	-1.11022e-16	1	0	0	1	0	0	0	19.02	0	0.0966363
0	16	-1.11022e-16	1	0	0	1	0	0	0	19.15	0	0.053864
0	7	1	0	0	0	1	0	0	0	14.99	0	0.182926
0	9	1	0	0	0	1	0	0	0	14.99	0	0.156087
0	14	1	0	0	0	1	0	0	0	13.99	0	0.0639194
0	15	1	0	0	0	1	0	0	0	13.99	0	0.0489586
0	13	1	0	0	0	1	0	0	0	18.74	0	0.167191
0	15	1	0	0	0	1	0	0	0	18.62	0	0.137104
0	16	1	0	0	0	1	0	0	0	18.87	0	0.127272
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	18	1	0	0	0	1	0	0	0	19.33	0	0.106541
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	12	1	0	0	0	1	0	0	0	6.9	0	-0.0416758
0	13	1	0	0	0	1	0	0	0	6.9	0	-0.0561104
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	9	1	0	0	0	0	0	0	0	19.99	0	-0.141179
0	10	-1.11022e-16	0	1	0	0	0	0	0	20.02	0	0.00569971
0	12	-1.11022e-16	0	1	0	1	0	0	0	19.99	0	-0.0845734
0	13	-1.11022e-16	0	1	0	1	0	0	0	20.12	0	-0.0957027
0	18	-1.11022e-16	0	1	0	0	0	0	0	20.3	0	0.0524053
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	11	-1.11022e-16	1	0	0	1	0	0	0	18.74	0	0.120886
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	8	1	0	0	0	1	0	0	0	16.99	0	0.202987
0	10	1	0	0	0	1	0	0	0	16.99	0	0.177172
0	12	1	0	0	0	1	0	0	0	16.99	0	0.149984
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	7	1	0	0	0	1	0	0	0	15.9	0	0.197904
0	10	-1.11022e-16	0	0	0	0	0	0	0	20.02	0	0.264568
0	11	-1.11022e-16	0	0	0	0	0	0	0	20.02	0	0.253755
0	15	-1.11022e-16	0	0	0	0	0	0	0	19.99	0	0.206809
0	17	-1.11022e-16	0	0	0	0	0	0	0	20.33	0	0.187139
0	9	-1.11022e-16	1	0	0	1	0	0	0	14.99	0	0.0791013
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	9	1	0	0	0	1	0	0	0	17.99	0	0.206408
0	10	1	0	0	0	1	0	0	0	17.99	0	0.193795
0	11	1	0	0	0	1	0	0	0	17.99	0	0.181017
0	14	1	0	0	0	0	0	0	0	19.99	0	-0.100671
0	16	1	0	0	0	0	0	0	0	20.08	0	-0.0853293
0	8	1	0	0	0	1	0	0	0	15.9	0	0.185248
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	16	1	0	0	0	1	0	0	0	15.9	0	0.0707813
0	7	-1.11022e-16	1	0	0	1	0	0	0	19.8	0	0.194414
0	8	-1.11022e-16	1	0	0	1	0	0	0	19.8	0	0.181442
0	9	-1.11022e-16	1	0	0	1	0	0	0	19.8	0	0.168287
0	10	-1.11022e-16	1	0	0	1	0	0	0	19.8	0	0.154512
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	8	1	0	0	0	1	0	0	0	17.18	0	0.206007
0	9	1	0	0	0	1	0	0	0	17.02	0	0.190688
0	16	1	0	0	0	1	0	0	0	16.9	0	0.0900782
0	7	-1.11022e-16	0	0	0	0	0	0	1	19.14	0	0.152479
0	13	-1.11022e-16	0	0	0	0	0	0	1	19.18	0	0.0651452
0	11	1	0	0	0	0	0	1	0	19.02	0	-0.240235
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	9	1	0	0	0	1	0	0	0	16.99	0	0.190272
0	10	1	0	0	0	1	0	0	0	16.99	0	0.177172
0	11	1	0	0	0	1	0	0	0	16.99	0	0.163888
0	12	1	0	0	0	1	0	0	0	16.99	0	0.149984
0	14	1	0	0	0	1	0	0	0	16.99	0	0.121361
0	16	1	0	0	0	1	0	0	0	16.99	0	0.0917808
0	18	1	0	0	0	1	0	0	0	17.24	0	0.0663708
0	9	1	0	0	0	1	0	0	0	6.9	0	0.00255879
0	7	-1.11022e-16	0	0	0	0	0	0	1	18.71	0	0.144729
0	10	1	0	0	0	1	0	0	0	19.05	0	0.210796
0	11	1	0	0	0	1	0	0	0	19.05	0	0.198313
0	12	1	0	0	0	1	0	0	0	19.02	0	0.185038
0	13	1	0	0	0	1	0	0	0	19.15	0	0.174159
0	15	1	0	0	0	1	0	0	0	19.02	0	0.144499
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	12	1	0	0	0	1	0	0	0	18.62	0	0.178458
0	15	1	0	0	0	1	0	0	0	18.65	0	0.137569
0	16	1	0	0	0	1	0	0	0	18.74	0	0.124912
0	8	1	0	0	0	1	0	0	0	15.9	0	0.185248
0	11	1	0	0	0	1	0	0	0	15.9	0	0.144499
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	16	1	0	0	0	1	0	0	0	15.9	0	0.0707813
0	12	1	0	0	0	1	0	0	0	17.15	0	0.152932
0	14	1	0	0	0	1	0	0	0	17.99	0	0.139888
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	18	1	0	0	0	1	0	0	0	18.96	0	0.0995425
0	7	-1.11022e-16	1	0	0	1	0	0	0	14.15	0	0.092996
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	7	1	0	0	0	1	0	0	0	14.99	0	0.182926
0	9	1	0	0	0	1	0	0	0	14.99	0	0.156087
0	10	1	0	0	0	1	0	0	0	14.99	0	0.142198
0	13	1	0	0	0	1	0	0	0	14.99	0	0.0983323
0	18	1	0	0	0	1	0	0	0	14.99	0	0.0230025
0	12	1	0	0	0	1	0	0	0	21.99	0	0.231852
0	10	1	0	0	0	1	0	0	0	16.99	0	0.177172
0	14	1	0	0	0	1	0	0	0	16.99	0	0.121361
0	18	1	0	0	0	1	0	0	0	16.99	0	0.0617126
0	7	1	0	0	0	1	0	0	0	17.99	0	0.230345
0	13	1	0	0	0	1	0	0	0	19.02	0	0.171993
0	13	1	0	0	0	1	0	0	0	19.12	0	0.173726
0	7	1	0	0	0	1	0	0	0	15	0	0.183138
0	10	1	0	0	0	1	0	0	0	15	0	0.142198
0	16	1	0	0	0	1	0	0	0	15	0	0.0533735
0	8	1	0	0	0	1	0	0	0	17.99	0	0.218655
0	9	1	0	0	0	1	0	0	0	18.99	0	0.221949
0	17	1	0	0	0	1	0	0	0	19.24	0	0.119698
0	17	-1.11022e-16	1	0	0	1	0	0	0	21.9	0	0.0920239
0	18	-1.11022e-16	1	0	0	1	0	0	0	21.9	0	0.0769006
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	11	1	0	0	0	1	0	0	0	17.99	0	0.181017
0	13	1	0	0	0	1	0	0	0	17.99	0	0.154061
0	16	1	0	0	0	1	0	0	0	21.08	0	0.167191
0	18	1	0	0	0	0	1	0	0	21.15	0	-0.938397
0	12	1	0	0	0	1	0	0	0	18.18	0	0.170906
0	14	1	0	0	0	1	0	0	0	18.24	0	0.144499
0	16	1	0	0	0	1	0	0	0	18.43	0	0.119223
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	13	1	0	0	0	1	0	0	0	16.74	0	0.131267
0	15	1	0	0	0	1	0	0	0	21.99	0	0.195444
0	16	1	0	0	0	1	0	0	0	21.99	0	0.182502
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	13	1	0	0	0	1	0	0	0	9.9	0	0.000136087
0	17	1	0	0	0	0	0	0	0	20.24	0	-0.0789408
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	13	1	0	0	0	0	0	0	0	19.99	0	-0.108943
0	15	1	0	0	0	1	0	0	0	18.65	0	0.137569
0	17	1	0	0	0	0	0	0	0	18.99	0	-0.0663334
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	12	1	0	0	0	1	0	0	0	18.18	0	0.170906
0	15	1	0	0	0	1	0	0	0	18.18	0	0.12892
0	16	1	0	0	0	1	0	0	0	18.43	0	0.119223
0	11	1	0	0	0	1	0	0	0	18.99	0	0.197495
0	12	1	0	0	0	1	0	0	0	20.99	0	0.216705
0	14	1	0	0	0	0	0	0	0	20.99	0	-0.111214
0	10	1	0	0	0	1	0	0	0	16.99	0	0.177172
0	12	1	0	0	0	1	0	0	0	16.99	0	0.149984
0	17	1	0	0	0	1	0	0	0	16.99	0	0.076656
0	18	1	0	0	0	1	0	0	0	16.99	0	0.0617126
0	7	1	0	0	0	1	0	0	0	15.9	0	0.197904
0	8	1	0	0	0	1	0	0	0	15.9	0	0.185248
0	10	1	0	0	0	1	0	0	0	15.9	0	0.158329
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	7	1	0	0	0	1	0	0	0	18.12	0	0.232228
0	10	1	0	0	0	1	0	0	0	18.05	0	0.194826
0	11	1	0	0	0	1	0	0	0	18.05	0	0.182078
0	12	1	0	0	0	1	0	0	0	18.02	0	0.168287
0	7	-1.11022e-16	0	0	0	0	0	0	1	19.52	0	0.159223
0	17	-1.11022e-16	0	0	0	0	0	0	1	19.77	0	0.0161712
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	12	1	0	0	0	1	0	0	0	18.62	0	0.178458
0	12	1	0	0	0	1	0	0	0	18.99	0	0.184616
0	18	1	0	0	0	1	0	0	0	6.9	0	-0.122999
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	15	1	0	0	0	1	0	0	0	17.9	0	0.12373
0	17	1	0	0	0	1	0	0	0	15.9	0	0.055581
0	18	1	0	0	0	1	0	0	0	15.9	0	0.0406224
0	13	1	0	0	0	1	0	0	0	15.9	0	0.115649
0	16	1	0	0	0	1	0	0	0	15.9	0	0.0707813
0	8	1	0	0	0	1	0	0	0	18.99	0	0.233727
0	13	1	0	0	0	1	0	0	0	18.99	0	0.171559
0	16	1	0	0	0	1	0	0	0	19.99	0	0.147933
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	15	1	0	0	0	1	0	0	0	18.65	0	0.137569
0	18	1	0	0	0	1	0	0	0	18.96	0	0.0995425
0	8	1	0	0	0	1	0	0	0	17.99	0	0.218655
0	9	-1.11022e-16	0	0	0	1	0	0	0	19.05	0	0.470357
0	13	1	0	0	0	1	0	0	0	0	0	-0.166209
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	11	-1.11022e-16	0	0	0	0	0	0	1	18.74	0	0.0866687
0	12	-1.11022e-16	0	0	0	0	0	0	1	18.74	0	0.0717609
0	17	-1.11022e-16	0	0	0	0	0	0	1	18.99	0	0.0013471
0	8	1	0	0	0	0	0	1	0	17.65	0	-0.238902
0	16	1	0	0	0	1	0	0	0	17.65	0	0.104373
0	18	1	0	0	0	1	0	0	0	17.65	0	0.0744539
0	10	1	0	0	0	1	0	0	0	20.15	0	0.227694
0	14	1	0	0	0	1	0	0	0	20.15	0	0.177816
0	7	-1.11022e-16	1	0	0	0	1	0	0	18.71	0	-0.953974
0	10	-1.11022e-16	1	0	0	1	0	0	0	18.74	0	0.135242
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	18	-1.11022e-16	0	0	0	1	0	0	0	20.3	0	0.480444
0	8	1	0	0	0	1	0	0	0	18.99	0	0.233727
0	11	1	0	0	0	1	0	0	0	18.99	0	0.197495
0	18	1	0	0	0	1	0	0	0	18.99	0	0.100268
0	11	-1.11022e-16	1	0	0	1	0	0	0	17.99	0	0.106782
0	13	1	0	0	0	1	0	0	0	0	0	-0.166209
0	7	1	0	0	0	1	0	0	0	15.99	0	0.199333
0	15	1	0	0	0	1	0	0	0	20.99	0	0.178885
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	12	1	0	0	0	0	1	0	0	18.62	0	-0.954947
0	10	1	0	0	0	0	0	1	0	21.9	0	-0.231783
0	12	1	0	0	0	0	0	0	1	21.99	0	-0.0499512
0	14	1	0	0	0	0	0	1	0	21.99	0	-0.239453
0	16	1	0	0	0	0	0	1	0	21.99	0	-0.241017
0	18	1	0	0	0	0	0	1	0	22.24	0	-0.241415
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	11	-1.11022e-16	0	0	1	0	0	1	0	21.9	0	-0.239417
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	10	-1.11022e-16	0	1	0	0	0	0	1	21.9	0	0.0601024
0	15	-1.11022e-16	0	1	0	1	0	0	0	21.99	0	-0.0904965
0	16	-1.11022e-16	0	1	0	1	0	0	0	21.99	0	-0.103612
0	12	-1.11022e-16	1	0	0	1	0	0	0	21.9	0	0.164109
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	9	1	0	0	0	1	0	0	0	16.9	0	0.188813
0	10	1	0	0	0	1	0	0	0	16.9	0	0.175668
0	12	1	0	0	0	0	1	0	0	16.9	0	-0.941708
0	16	1	0	0	0	1	0	0	0	16.9	0	0.0900782
0	12	1	0	0	0	1	0	0	0	16.5	0	0.141275
0	18	-1.11022e-16	0	0	0	0	1	0	0	20.24	0	-1.39896
0	7	1	0	0	0	1	0	0	0	14.24	0	0.170253
0	8	1	0	0	0	1	0	0	0	14.31	0	0.157881
0	12	1	0	0	0	0	0	0	0	18.99	0	-0.106539
0	14	-1.11022e-16	0	0	0	0	0	0	1	21.9	0	0.102443
0	12	1	0	0	0	1	0	0	0	16.65	0	0.14381
0	17	1	0	0	0	1	0	0	0	16.65	0	0.0700464
0	15	1	0	0	0	1	0	0	0	5.9	0	-0.101063
0	8	1	0	0	0	1	0	0	0	15.9	0	0.185248
0	9	1	0	0	0	1	0	0	0	15.9	0	0.171993
0	18	1	0	0	0	1	0	0	0	15.9	0	0.0406224
0	15	1	0	0	0	1	0	0	0	17.65	0	0.119223
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	11	1	0	0	0	0	0	0	0	19.99	0	-0.125316
0	13	1	0	0	0	1	0	0	0	20.02	0	0.188813
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	16	1	0	0	0	1	0	0	0	20.15	0	0.150666
0	12	-1.11022e-16	0	1	0	0	0	0	1	18.99	0	0.115219
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	8	1	0	0	0	1	0	0	0	19.99	0	0.24804
0	16	1	0	0	0	1	0	0	0	19.99	0	0.147933
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	14	1	0	0	0	1	0	0	0	19.99	0	0.175237
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	14	1	0	0	0	1	0	0	0	17.9	0	0.138265
0	15	1	0	0	0	1	0	0	0	17.9	0	0.12373
0	16	1	0	0	0	1	0	0	0	17.9	0	0.109185
0	18	1	0	0	0	1	0	0	0	17.9	0	0.0793457
0	8	1	0	0	0	0	0	1	0	17.8	0	-0.238663
0	9	1	0	0	0	0	0	1	0	17.62	0	-0.240049
0	17	1	0	0	0	1	0	0	0	19.18	0	0.118509
0	15	1	0	0	0	1	0	0	0	16.15	0	0.0905649
0	7	-1.11022e-16	0	0	0	1	0	0	0	21.9	0	0.461377
0	8	-1.11022e-16	0	0	0	1	0	0	0	21.9	0	0.46305
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	12	1	0	0	0	1	0	0	0	16.65	0	0.14381
0	17	1	0	0	0	1	0	0	0	16.65	0	0.0700464
0	7	1	0	0	0	0	0	0	0	19.99	0	-0.156067
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	14	1	0	0	0	1	0	0	0	17.68	0	0.134309
0	12	1	0	0	0	1	0	0	0	19.3	0	0.189856
0	13	1	0	0	0	1	0	0	0	19.43	0	0.178885
0	15	1	0	0	0	1	0	0	0	19.3	0	0.149529
0	16	1	0	0	0	1	0	0	0	19.55	0	0.139888
0	7	-1.11022e-16	0	0	0	0	0	0	1	21.9	0	0.199333
0	8	-1.11022e-16	0	0	0	0	0	0	1	21.9	0	0.18672
0	9	-1.11022e-16	0	0	0	0	0	0	1	21.9	0	0.17351
0	12	-1.11022e-16	0	0	0	0	0	0	1	21.9	0	0.131736
0	17	1	0	0	0	1	0	0	0	0	0	-0.20089
0	16	1	0	0	0	1	0	0	0	16.15	0	0.0756775
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	18	1	0	0	0	1	0	0	0	18.96	0	0.0995425
0	14	1	0	0	0	1	0	0	0	18.68	0	0.152253
0	9	1	0	0	0	0	0	0	1	21.9	0	-0.0716243
0	15	-1.11022e-16	1	0	0	1	0	0	0	21.9	0	0.121598
0	11	1	0	0	0	1	0	0	0	18.99	0	0.197495
0	16	-1.11022e-16	1	0	0	1	0	0	0	18.99	0	0.0509207
0	7	-1.11022e-16	0	0	0	1	0	0	0	5.9	0	0.487905
0	9	-1.11022e-16	0	0	0	1	0	0	0	5.9	0	0.489278
0	10	-1.11022e-16	0	0	0	1	0	0	0	5.9	0	0.48985
0	7	-1.11022e-16	1	0	0	1	0	0	0	15.9	0	0.126093
0	11	1	0	0	0	0	1	0	0	17.74	0	-0.954169
